manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
6,toyota,Tundra,2014,14V556000,11/09/2014,AIR BAGS:SIDE/WINDOW,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Tundra CrewMax and Double Cab vehicles manufactured July 29, 2013, to August 22, 2014.  Due to the possible misinstallation of the upper tab of the B-pillar interior trim, the Curtain-Shield Air Bags (CSA) may not deploy properly in the event of a crash.",international,0
6,toyota,Tundra,2014,21V920000,23/11/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2022 Sequoia and 2007-2021 Tundra vehicles.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Tundra,2014,21E103000,23/12/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain JTEKT power steering gear assembly service parts for 2007-2021 Tundra and 2008-2022 Sequoia, part numbers 44250-0C160, 44250-0C131, 44250-0C170, and 11250-0C121.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,FJ Cruiser,2014,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,FJ Cruiser,2014,14V539000,08/09/2014,SUSPENSION:FRONT:CONTROL ARM:LOWER BALL JOINT,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 FJ Cruiser vehicles equipped with an optional ""Trail Teams Ultimate Edition"" package, in which the front shock absorbers and springs were replaced at vehicle processing centers.  In some of these vehicles the bolts which secure the front lower ball joint to the steering knuckle and/or the front suspension lower arm to the front cross member assemblies might have been tightened with insufficient torque when the front shock absorbers and springs were replaced during the installation process.",international,1
6,toyota,FJ Cruiser,2014,14V475000,04/08/2014,EQUIPMENT:OTHER:LABELS,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2008-2014 FJ Cruiser and Tacoma vehicles equipped with accessory wheels and tires installed by Toyota or dealers prior to the vehicle's first sale.  The affected vehicles may list incorrect spare tire size and/or cold tire inflation information on the tire placard.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard No. 110, ""Tire Selection and Rims for Passenger Cars.""",international,0
6,toyota,FJ Cruiser,2014,15V081000,10/02/2015,STEERING,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 FJ Cruiser vehicles manufactured August 7, 2013, to August 20, 2013.  In the affected vehicles, the intermediate steering shaft which connects the steering wheel and the steering gear box may have an inadequate weld.",international,1
6,toyota,FJ Cruiser,2014,20V012000,13/01/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Toyota Motor Engineering & Manufacturing (Toyota) recalled certain 2018-2019 4Runner, Highlander, Camry, Land Cruiser, Sequoia, Sienna, Tacoma and Tundra, and Lexus RC 300, RC 350, GS 350, GX 460, IS 300, LC 500, LS 500, LX 570, RX 350L, and 2019 Toyota Avalon and Corolla, and certain Lexus NX 300, and ES 350 vehicles on January 13, 2020. 
On March 4, 2020, Toyota expanded the recall to include certain 2014-2015 Toyota 4Runner and Land Cruiser, 2018 Avalon, Corolla, 2014 FJ Cruiser, 2017 Sienna and Lexus 2018 ES 350, 2018-2019 GS 300, 2013-2014 GS350, 2014-2015 GX 460, IS 350 and LX 570, 2014 IS F, 2018-2019 IS 350, LC 500H and LS 500H, 2013-2015 LS 460, 2015 NX 200T and RC350, 2017 RC 200T and RX 350.  Toyota also removed the 2018-2019 Toyota 4Runner and Land Cruiser and 2018-2019 Lexus GX 460 and LX 570 and 2019 NX300 from inclusion in this recall.  On March 19, 2020, Toyota expanded the recall to include 2015 Lexus GS350 vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
6,toyota,Prius,2014,18V684000,04/10/2018,HYBRID PROPULSION SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2014 Toyota Prius and 2012-2014 Toyota Prius V vehicles.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",international,0
6,toyota,Prius,2014,14V053000,12/02/2014,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota is recalling certain model year 2010 through 2014 Prius vehicles.  In the affected vehicles, the Intelligent Power Module (IPM) inside the inverter module (a component of the hybrid system) contains transistors that may become damaged from high operating temperatures.  If this occurs, various warning lamps will be illuminated on the instrument panel and the vehicle will have reduced power allowing it to only drive a short distance.",international,0
6,toyota,Prius,2014,20V369000,24/06/2020,HYBRID PROPULSION SYSTEM: INVERTER,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2015 Prius and 2014-2017 Prius V vehicles not included in recall 18V-684.  Excessive voltage in the Intelligent Power Module (IPM) within the inverter may cause the hybrid system to shut down, causing the vehicle to stall while being driven.",international,0
6,toyota,RAV4,2014,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,RAV4,2014,15V011000,16/01/2015,TRAILER HITCHES,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2015 Toyota Rav4 vehicles manufactured June 1, 2013, to December 29, 2014, and equipped with an accessory trailer light module.  The software within the module may incorrectly detect an electrical short and preventively turn off the electrical current and the trailer lights.",international,0
6,toyota,RAV4,2014,15V144000,13/03/2015,STEERING:ELECTRIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2015 Camry, Camry Hybrid, Highlander, and Highlander Hybrid, and 2014-2015 Rav4 vehicles.  A component of the electric power steering (EPS) electronic control unit (ECU) may have been damaged during the manufacturing process.  Over time, this damage may result in failure of the electric power steering system.",international,1
6,toyota,RAV4,2014,23V734000,01/11/2023,ELECTRICAL SYSTEM:12V/24V/48V BATTERY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2013-2018 RAV4 vehicles.  Certain replacement 12-volt batteries may not fit properly in the battery tray, allowing the battery to move and contact the hold-down bracket, possibly causing a short circuit.",international,0
6,toyota,Sequoia,2014,17V311000,11/05/2017,WHEELS:LUGS/NUTS/BOLTS/STUDS,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2013-2017 Toyota Tundra and Sequoia vehicles accessorized with Southeast Toyota accessory 20-inch Rockstar wheels installed by Southeast Toyota or a Southeast Toyota dealer.  The Rockstar wheels were installed with lugnuts that may crack and detach.",international,0
6,toyota,Sequoia,2014,21V920000,23/11/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2022 Sequoia and 2007-2021 Tundra vehicles.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Sequoia,2014,21E103000,23/12/2021,STEERING:HYDRAULIC POWER ASSIST SYSTEM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain JTEKT power steering gear assembly service parts for 2007-2021 Tundra and 2008-2022 Sequoia, part numbers 44250-0C160, 44250-0C131, 44250-0C170, and 11250-0C121.  The power steering gear assembly may have been manufactured incorrectly, which can result in an oil leak.",international,1
6,toyota,Camry,2014,14V715000,07/11/2014,SUSPENSION:FRONT:CONTROL ARM:LOWER ARM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Camry, Camry HV, Avalon, and Avalon HV vehicles equipped with 16-inch and 17-inch rims.  In the affected vehicles, the left-side front suspension lower arm may have been incorrectly manufactured.  As a result, the left side lower arm may not have enough clamping surface area for one of the bolts that secures the lower arm to the lower ball joint.",international,0
6,toyota,Camry,2014,14V576000,19/09/2014,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Avalon, Camry, Sienna, and Highlander and model year 2015 Lexus RX350 vehicles.  Fuel may leak from the one of the fuel delivery pipes in the engine compartment.",international,0
6,toyota,Camry,2014,13V505000,17/10/2013,VISIBILITY:WINDSHIELD WIPER/WASHER:SWITCH/WIRING,"Toyota Motor Engineering & manufacturing North America, Inc. (Toyota) is recalling certain model year 2013-2014 Camry and Camry HV, model year 2013 Avalon and Avalon HV and model year 2014 Corolla vehicles.  In the affected vehicles, the windshield wiper switch assembly may short circuit.  As such, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard, No. 104, ""Windshield Wiping and Washing Systems.""",international,0
6,toyota,Corolla,2014,13V505000,17/10/2013,VISIBILITY:WINDSHIELD WIPER/WASHER:SWITCH/WIRING,"Toyota Motor Engineering & manufacturing North America, Inc. (Toyota) is recalling certain model year 2013-2014 Camry and Camry HV, model year 2013 Avalon and Avalon HV and model year 2014 Corolla vehicles.  In the affected vehicles, the windshield wiper switch assembly may short circuit.  As such, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard, No. 104, ""Windshield Wiping and Washing Systems.""",international,0
6,toyota,Corolla,2014,20V024000,17/01/2020,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",international,1
6,toyota,Sienna,2014,19V005000,09/01/2019,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2014-2016 Toyota 4Runner, 2014-2015 Scion xB, Lexus IS350C, IS250C, 2014 Toyota Sienna, Lexus IS-F, and 2014-2017 Lexus GX460 vehicles sold, or ever registered in the states of Alabama, California, Florida, Georgia, Hawaii, Louisiana, Mississippi, South Carolina, Texas, Puerto Rico, American Samoa, Guam, the Northern Mariana Islands (Saipan), and the U.S. Virgin Islands or ""Zone A.""   

Toyota is also recalling certain 2011-2013 Toyota Corolla, Corolla Matrix, Lexus IS250, IS350, 2011-2016 4Runner, 2011-2015 Scion xB, Lexus IS350C, IS250C, 2011-2014 Toyota Sienna, Lexus IS-F, 2011-2017 Lexus GX460, and 2011-2012 Lexus ES350 vehicles ever registered in the states of Arizona, Arkansas, Delaware, District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia, and West Virginia or ""Zone B.""  

Toyota is also recalling certain 2010-2013 Toyota Corolla, Corolla Matrix, Lexus IS350, 2010-2016 4Runner, 2010-2013 Lexus IS250, 2010-2015 Scion xB, Lexus IS350C, IS250C, 2010-2017 Lexus GX460, 2010-2014 Lexus IS-F, and 2010-2012 Lexus ES350 vehicles ever registered in the states of Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin, and Wyoming or ""Zone C.""   

These vehicles are equipped with air bag inflators assembled as part of the passenger frontal air bag modules, used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",international,1
6,toyota,Sienna,2014,19V410000,04/06/2019,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Braun Corporation (Braun) is recalling certain 2014-2019 Toyota Sienna mobility van conversions.  The brake lines may have incorrect tube nut fittings installed, which may cause a pressure drop within the braking system.",international,1
6,toyota,Sienna,2014,19V553000,25/07/2019,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Vantage Mobility International, LLC (Vantage) is recalling certain 2012-2018 AMS Genesis wheelchair vans, built on a Toyota Sienna vehicles.  The rubber brake hoses that attach to the rear wheel assembly may be too short, causing them to rub against the rear axle trailing arm.",international,1
6,toyota,Sienna,2014,16V858000,29/11/2016,STRUCTURE:BODY:DOOR,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2011-2016 Toyota Sienna minivans manufactured January 4, 2010, to August 12, 2016.  If the power sliding door is unable to be opened when commanded, such as if the door is frozen shut, the door may subsequently open unexpectedly, possibly while the vehicle is moving.",international,0
6,toyota,Sienna,2014,14V414000,08/07/2014,POWER TRAIN:AUTOMATIC TRANSMISSION:GEAR POSITION INDICATION (PRNDL),"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Sienna vehicles manufactured June 17, 2014, through June 24, 2014.  The affected vehicles have a transmission shift control cable whose protective cable sleeve may have been damaged during assembly.  This could cause the control cable to bind or separate during gear shift operation causing incorrect gear selection.  As such, these vehicles fail to comply with the requirements of the Federal Motor Vehicle Safety Standard No. 102, ""Transmission Shift Lever Sequence, Starter Interlock, and Transmission Braking Effect.""",international,0
6,toyota,Sienna,2014,14V576000,19/09/2014,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Avalon, Camry, Sienna, and Highlander and model year 2015 Lexus RX350 vehicles.  Fuel may leak from the one of the fuel delivery pipes in the engine compartment.",international,0
6,toyota,Venza,2014,21V257000,13/04/2021,AIR BAGS:SIDE/WINDOW:CURTAIN,Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2009-2015 Venza vehicles.  The Supplemental Restraint System (SRS) wiring may become damaged with regular use of the driver-side door.,international,0
6,toyota,Highlander,2014,18E107000,27/11/2018,ELECTRICAL SYSTEM,"Fujian Wanda Automobile Glass Industry (Wanda) is recalling certain aftermarket Replacement Windshields sold for use in 2014-2018 Toyota Highlander vehicles.  The windshields have an attached wire harness that water may leak into, possibly causing damage to the vehicle's Engine Control Module (ECM).",international,0
6,toyota,Highlander,2014,14V272000,22/05/2014,ELECTRICAL SYSTEM:SOFTWARE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Highlander and Highlander Hybrid vehicles. The affected vehicles may have improper software installed in the air bag electronic control unit (ECU) for the operation of the front passenger seat belt force limiter, and as a result, the force limiter may use the restraint setting designed for small occupants, such as those that weigh approximately 110 pounds, for all occupants regardless of their size. As such, some of these vehicles do not conform to Federal Motor Vehicle Safety Standard (FMVSS) number 208, ""Occupant Crash Protection.""",international,1
6,toyota,Highlander,2014,14V576000,19/09/2014,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Avalon, Camry, Sienna, and Highlander and model year 2015 Lexus RX350 vehicles.  Fuel may leak from the one of the fuel delivery pipes in the engine compartment.",international,0
6,toyota,Highlander,2014,14V274000,22/05/2014,SEATS:MID/REAR ASSEMBLY,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Highlander vehicles manufactured April 23, 2014, through April 29, 2014.  The affected vehicles may have a second row right-hand seat assembly that does not fully lock into the inboard seat track in the forward first, second and third adjusting positions.  As such, these vehicles do not conform to Federal Motor Vehicle Safety Standard (FMVSS) number 207, ""Seating Systems.""",international,0
6,toyota,Highlander,2014,14V051000,07/02/2014,SEAT BELTS:REAR/OTHER,"Toyota is recalling certain model year 2014 Highlander vehicles manufactured November 20, 2013, through January 18, 2014.  The third row middle seat belt assembly might not have been properly secured to the vehicle floor anchorage during vehicle assembly.  As such, these vehicles fail to conform to the requirements of Federal Motor Vehicle Safety Standard No. 210, ""Seat Belt Assembly Anchorages.""",international,1
6,toyota,Tacoma,2014,17V425000,03/07/2017,STRUCTURE:BODY:HOOD:HINGE AND ATTACHMENTS,"Southeast Toyota Distributors, LLC (SET) is recalling certain 2011-2016 Toyota Tacoma and 4Runner vehicles equipped with accessory hood scoops installed by SET or SET dealers.  The adhesive attaching the hood scoop may weaken, allowing the hood scoop to detach from the vehicle.",international,0
6,toyota,Tacoma,2014,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,Tacoma,2014,14V475000,04/08/2014,EQUIPMENT:OTHER:LABELS,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2008-2014 FJ Cruiser and Tacoma vehicles equipped with accessory wheels and tires installed by Toyota or dealers prior to the vehicle's first sale.  The affected vehicles may list incorrect spare tire size and/or cold tire inflation information on the tire placard.  As such, these vehicles fail to comply with Federal Motor Vehicle Safety Standard No. 110, ""Tire Selection and Rims for Passenger Cars.""",international,0
6,toyota,Tacoma,2014,13V557000,07/11/2013,ENGINE,"Toyota Motor Engineering & Manufacturing North America (Toyota) is recalling certain model year 2013-2014 Tacoma vehicles manufactured July 1, 2013, through October 11, 2013.  The engines of the affected vehicles contain valve springs that may break over time.",international,0
6,toyota,Yaris,2014,15V134000,09/03/2015,STRUCTURE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2012-2015 Yaris vehicles manufactured August 31, 2011, to February 9, 2015, and sold or registered in Puerto Rico. The affected vehicles may have been manufactured with a roof headliner that does not provide the proper occupant protection in the event of a crash.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 201, "" Occupant Protection in Interior Impact.""",international,0
6,toyota,Avalon,2014,14V715000,07/11/2014,SUSPENSION:FRONT:CONTROL ARM:LOWER ARM,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Camry, Camry HV, Avalon, and Avalon HV vehicles equipped with 16-inch and 17-inch rims.  In the affected vehicles, the left-side front suspension lower arm may have been incorrectly manufactured.  As a result, the left side lower arm may not have enough clamping surface area for one of the bolts that secures the lower arm to the lower ball joint.",international,0
6,toyota,Avalon,2014,14V576000,19/09/2014,"FUEL SYSTEM, GASOLINE:DELIVERY:HOSES, LINES/PIPING, AND FITTINGS","Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2014 Toyota Avalon, Camry, Sienna, and Highlander and model year 2015 Lexus RX350 vehicles.  Fuel may leak from the one of the fuel delivery pipes in the engine compartment.",international,0
6,toyota,Avalon,2014,15V728000,03/11/2015,FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2013-2015 Avalon and Avalon Hybrid vehicles manufactured October 19, 2012 to October 27, 2015 and 2013-2015 Lexus ES350 and ES300h vehicles manufactured June 18, 2012 to July 6, 2015.  The affected vehicles are equipped with a Pre-Collision System (PCS) as optional equipment.  In these vehicles, the PCS may unexpectedly activate and apply the brakes when the radar detects a steel joint or plate in the roadway as an object.",international,0
6,toyota,Avalon,2014,20V024000,17/01/2020,AIR BAGS: AIR BAG/RESTRAINT CONTROL MODULE,"Toyota Motor Engineering & Manufacturing  (Toyota) is recalling certain 2011-2019 Corolla, 2011-2013 Matrix, 2012-2018 Avalon, and 2013-2018 Avalon Hybrid vehicles.  During certain crashes, the air bag electronic control unit (ECU) may malfunction, possibly disabling the deployment of the air bags and/or seat belt pretensioners.",international,1
6,toyota,4Runner,2014,19V005000,09/01/2019,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2014-2016 Toyota 4Runner, 2014-2015 Scion xB, Lexus IS350C, IS250C, 2014 Toyota Sienna, Lexus IS-F, and 2014-2017 Lexus GX460 vehicles sold, or ever registered in the states of Alabama, California, Florida, Georgia, Hawaii, Louisiana, Mississippi, South Carolina, Texas, Puerto Rico, American Samoa, Guam, the Northern Mariana Islands (Saipan), and the U.S. Virgin Islands or ""Zone A.""   

Toyota is also recalling certain 2011-2013 Toyota Corolla, Corolla Matrix, Lexus IS250, IS350, 2011-2016 4Runner, 2011-2015 Scion xB, Lexus IS350C, IS250C, 2011-2014 Toyota Sienna, Lexus IS-F, 2011-2017 Lexus GX460, and 2011-2012 Lexus ES350 vehicles ever registered in the states of Arizona, Arkansas, Delaware, District of Columbia, Illinois, Indiana, Kansas, Kentucky, Maryland, Missouri, Nebraska, Nevada, New Jersey, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Virginia, and West Virginia or ""Zone B.""  

Toyota is also recalling certain 2010-2013 Toyota Corolla, Corolla Matrix, Lexus IS350, 2010-2016 4Runner, 2010-2013 Lexus IS250, 2010-2015 Scion xB, Lexus IS350C, IS250C, 2010-2017 Lexus GX460, 2010-2014 Lexus IS-F, and 2010-2012 Lexus ES350 vehicles ever registered in the states of Alaska, Colorado, Connecticut, Idaho, Iowa, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New York, North Dakota, Oregon, Rhode Island, South Dakota, Utah, Vermont, Washington, Wisconsin, and Wyoming or ""Zone C.""   

These vehicles are equipped with air bag inflators assembled as part of the passenger frontal air bag modules, used as original equipment or replacement equipment (such as after a vehicle crash necessitating replacement of the original air bags), that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",international,1
6,toyota,4Runner,2014,19V741000,17/10/2019,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2010-2016 4Runner, 2003-2006 Tundra, 2003-2013 Corolla, 2009-2010 Corolla Matrix, 2004-2005 RAV4, 2002-2007 Sequoia, 2011-2013 Sienna, 2008-2012 Scion xB, 2008-2009 Lexus IS-F, 2007-2012 Yaris and Lexus ES350, 2010-2017 Lexus GX460, 2002-2010 Lexus SC430, 2006-2012 Lexus IS250 and IS350 and 2010-2015 Lexus IS250C and IS350C vehicles.

These vehicles had their driver or passenger frontal air bag inflators previously replaced under a prior recall using inflators of the same design.  The inflators may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.",international,1
6,toyota,4Runner,2014,17V425000,03/07/2017,STRUCTURE:BODY:HOOD:HINGE AND ATTACHMENTS,"Southeast Toyota Distributors, LLC (SET) is recalling certain 2011-2016 Toyota Tacoma and 4Runner vehicles equipped with accessory hood scoops installed by SET or SET dealers.  The adhesive attaching the hood scoop may weaken, allowing the hood scoop to detach from the vehicle.",international,0
6,toyota,4Runner,2014,16V577000,03/08/2016,ENGINE AND ENGINE COOLING:EXHAUST SYSTEM:MANIFOLD/HEADER/MUFFLER/TAIL PIPE,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2010-2015 Toyota 4Runner vehicles manufactured September 3, 2009, to December 1, 2014.  The affected vehicles may be equipped with accessory exhaust tips installed by SET or SET dealers that may contact people and possibly burn them while they are standing behind the vehicle.",international,0
6,toyota,4Runner,2014,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
6,toyota,4Runner,2014,15V515000,13/08/2015,ENGINE AND ENGINE COOLING:EXHAUST SYSTEM:MANIFOLD/HEADER/MUFFLER/TAIL PIPE,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2010-2015 Toyota 4Runner vehicles manufactured March 29, 2010, to July 30, 2015. The affected vehicles may be equipped with accessory exhaust tips installed by SET or SET dealers that may contact people and possibly burn them while they are standing behind the vehicle.",international,0
6,toyota,4Runner,2014,20V012000,13/01/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Toyota Motor Engineering & Manufacturing (Toyota) recalled certain 2018-2019 4Runner, Highlander, Camry, Land Cruiser, Sequoia, Sienna, Tacoma and Tundra, and Lexus RC 300, RC 350, GS 350, GX 460, IS 300, LC 500, LS 500, LX 570, RX 350L, and 2019 Toyota Avalon and Corolla, and certain Lexus NX 300, and ES 350 vehicles on January 13, 2020. 
On March 4, 2020, Toyota expanded the recall to include certain 2014-2015 Toyota 4Runner and Land Cruiser, 2018 Avalon, Corolla, 2014 FJ Cruiser, 2017 Sienna and Lexus 2018 ES 350, 2018-2019 GS 300, 2013-2014 GS350, 2014-2015 GX 460, IS 350 and LX 570, 2014 IS F, 2018-2019 IS 350, LC 500H and LS 500H, 2013-2015 LS 460, 2015 NX 200T and RC350, 2017 RC 200T and RX 350.  Toyota also removed the 2018-2019 Toyota 4Runner and Land Cruiser and 2018-2019 Lexus GX 460 and LX 570 and 2019 NX300 from inclusion in this recall.  On March 19, 2020, Toyota expanded the recall to include 2015 Lexus GS350 vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
6,toyota,Land Cruiser,2014,18V887000,13/12/2018,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2019 Toyota Land Cruiser and Lexus LX 570 vehicles.  Over time, the seat belt tension sensor wire harness may break and deactivate the front passenger air bag, knee air bag, and passenger seat-mounted side airbag.",international,1
6,toyota,Land Cruiser,2014,17V548000,31/08/2017,AIR BAGS:FRONTAL:PASSENGER SIDE:INFLATOR MODULE,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain 2008-2016 Toyota Land Cruiser, 2006 Lexus LX470, and 2008-2013 Lexus LX570 vehicles.  These vehicles may be equipped with an incorrect driver or front passenger air bag.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 208, ""Occupant Crash Protection.""",international,1
6,toyota,Land Cruiser,2014,14V828000,30/12/2014,EQUIPMENT,"Southeast Toyota Distributors, LLC (SET) is recalling certain model year 2014-2015 Toyota 4Runner, Tacoma, FJ Cruiser, Land Cruiser, RAV4, Scion FRS, and XB vehicles.  The affected vehicles may have accessories installed by SET, such as running boards or other items, that were incorrectly installed.  The accessory attaching fasteners were not tightened with the proper torque, possibly causing the accessory to detach from the vehicle.",international,0
